complaint_id,timestamp,source,department,category,subcategory,complaint_text,sentiment_score,urgency_level,escalation_flag,resolved,duplicate_group_id,toxicity_score,anonymous,response_delay_hours
CMP-39F9759B,2026-02-23 17:01:55,WhatsApp,CSE,Hostel,Food Hygiene,Mess food quality in hostel B has deteriorated significantly.,0.26,5,true,true,MESS_FOOD_POISONING_124,0.12,true,15
CMP-28C4F13D,2026-02-23 17:17:22,Email,Common,Academic,Attendance,teacher not coming but taking attendance online??,0.29,2,false,true,FACULTY_ATTENDANCE_80,0.18,false,39
CMP-6E8B0459,2026-02-23 18:20:47,Email,ECE,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.3,5,true,true,MESS_FOOD_POISONING_124,0.04,true,24
CMP-6B221811,2026-02-23 19:35:33,Form,CE,Infrastructure,Network,unblee to access internet in library,0.16,4,false,false,WIFI_OUTAGE_LIBRARY_47,0.2,false,
CMP-8DD4828D,2026-02-23 20:07:01,WhatsApp,ME,Infrastructure,Network,Unable to access internet in library,0.12,4,true,false,WIFI_OUTAGE_LIBRARY_47,0.17,false,
CMP-81AE0DC6,2026-02-23 21:00:24,Anonymous Report,CSE,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.16,5,false,false,MESS_FOOD_POISONING_124,0.03,false,
CMP-11CE7631,2026-02-23 21:29:27,Anonymous Report,CSE,Hostel,Food Hygiene,stale food served in hostel B dinner,0.37,5,true,true,MESS_FOOD_POISONING_124,0.13,false,44
CMP-1EDEB4CE,2026-02-23 21:47:48,App,CSE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.21,4,true,true,MESS_FOOD_POISONING_124,0.12,false,26
CMP-66B72F0D,2026-02-24 00:57:26,Email,CE,Academic,Attendance,My attendance was marked absent even though I was present.,0.36,3,false,false,FACULTY_ATTENDANCE_6,0.0,true,
CMP-B84F4BCF,2026-02-24 02:07:36,Form,ECE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.13,3,false,false,EXAM_SCHEDULE_ISSUE_229,0.26,false,
CMP-E4B243B5,2026-02-24 04:54:12,WhatsApp,CSE,Academic,Exams,mid sem dates are clashing with technical fest,0.1,4,true,false,EXAM_SCHEDULE_ISSUE_229,0.14,false,
CMP-2A23FB96,2026-02-24 07:16:06,WhatsApp,ECE,Academic,Exams,syllabus for exams not declared yet,0.23,3,true,false,EXAM_SCHEDULE_ISSUE_229,0.28,false,
CMP-F7BA360E,2026-02-24 08:04:15,WhatsApp,CSE,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.38,3,false,false,FACULTY_ATTENDANCE_6,0.09,false,
CMP-5CA7A283,2026-02-24 08:13:54,Anonymous Report,CSE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.11,5,false,false,EXAM_SCHEDULE_ISSUE_229,0.07,false,
CMP-8475665E,2026-02-24 08:14:19,Form,ECE,Academic,Attendance,my tteendance was marked absent even though i was present.,0.36,2,false,true,FACULTY_ATTENDANCE_6,0.21,false,42
CMP-2ABC21C4,2026-02-24 08:29:30,WhatsApp,ECE,Academic,Attendance,Faculty attendance policy bahut unfair hai.,0.12,3,false,true,FACULTY_ATTENDANCE_6,0.26,false,48
CMP-EE3F4405,2026-02-24 08:43:34,Email,CSE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.2,4,true,true,EXAM_SCHEDULE_ISSUE_229,0.23,false,37
CMP-4F9662C3,2026-02-24 12:01:01,WhatsApp,Common,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.29,3,true,true,EXAM_SCHEDULE_ISSUE_229,0.23,false,17
CMP-1D438E93,2026-02-24 14:22:50,WhatsApp,CSE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.13,5,false,true,EXAM_SCHEDULE_ISSUE_229,0.26,false,12
CMP-0A8C7C10,2026-02-24 15:59:01,App,ECE,Academic,Exams,Need to reschedule the database systems exam.,0.16,4,true,true,EXAM_SCHEDULE_ISSUE_229,0.23,false,44
CMP-FDC36DF1,2026-02-24 16:09:38,App,CSE,Academic,Exams,mid sem dates are clashing with technical fest,0.17,4,true,true,EXAM_SCHEDULE_ISSUE_229,0.01,true,21
CMP-69A096B1,2026-02-24 16:24:27,WhatsApp,CSE,Academic,Attendance,Faculty attendance policy bahut unfair hai.,0.14,2,false,true,FACULTY_ATTENDANCE_6,0.02,false,9
CMP-4BF8191D,2026-02-24 18:29:39,Email,CSE,Academic,Exams,syllabus for exams not declared yet,0.35,3,true,true,EXAM_SCHEDULE_ISSUE_229,0.28,false,25
CMP-B95A54BB,2026-02-24 23:09:31,WhatsApp,CSE,Academic,Attendance,attendance portal is showing wrong data for CS101,0.32,2,false,false,FACULTY_ATTENDANCE_6,0.01,false,
CMP-4B879DE4,2026-02-25 00:46:39,Form,CSE,Infrastructure,Network,library wifi is completely dead. Please fix it ASAP.,0.29,5,false,false,WIFI_OUTAGE_LIBRARY_238,0.01,false,
CMP-CD5E0F3E,2026-02-25 00:55:16,Email,ME,Academic,Exams,2 exams on the same day is unfair,0.3,3,true,true,EXAM_SCHEDULE_ISSUE_150,0.24,false,34
CMP-07FE2D06,2026-02-25 02:07:34,WhatsApp,ECE,Academic,Exams,mid seem dtes are clashing with technical fest,0.12,4,true,false,EXAM_SCHEDULE_ISSUE_150,0.22,false,
CMP-FC1267E6,2026-02-25 03:33:05,Anonymous Report,ECE,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.26,4,true,true,WIFI_OUTAGE_LIBRARY_238,0.17,false,32
CMP-942A797E,2026-02-25 03:33:52,Anonymous Report,ECE,Academic,Exams,syllabus for exams not declared yet,0.38,3,false,false,EXAM_SCHEDULE_ISSUE_150,0.12,false,
CMP-71D004B7,2026-02-25 05:14:17,WhatsApp,ECE,Infrastructure,Network,wifi firse gaya 😭 library me,0.26,3,true,false,WIFI_OUTAGE_LIBRARY_238,0.11,false,
CMP-70796172,2026-02-25 06:29:06,WhatsApp,ECE,Academic,Exams,syllabus for exams not declared yet,0.29,5,true,false,EXAM_SCHEDULE_ISSUE_229,0.26,false,
CMP-C25AFF05,2026-02-25 06:34:03,WhatsApp,EEE,Academic,Exams,2 exams on the same day is unfair,0.12,4,true,true,EXAM_SCHEDULE_ISSUE_229,0.2,false,46
CMP-4656F6AA,2026-02-25 06:42:12,WhatsApp,ME,Academic,Exams,"exam schedule is too tight, no prep leaves",0.24,5,true,false,EXAM_SCHEDULE_ISSUE_229,0.19,false,
CMP-26510804,2026-02-25 08:11:01,Email,CSE,Academic,Exams,mid sem dates are clashing with technical fest,0.19,3,false,false,EXAM_SCHEDULE_ISSUE_229,0.18,false,
CMP-EBEF68A3,2026-02-25 08:59:11,WhatsApp,CSE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.19,5,false,false,EXAM_SCHEDULE_ISSUE_229,0.19,false,
CMP-2E632E2F,2026-02-25 09:24:47,Form,MBA,Academic,Exams,2 exams on the same day is unfair,0.32,5,true,false,EXAM_SCHEDULE_ISSUE_229,0.28,false,
CMP-AAE92E90,2026-02-25 09:44:35,Form,CE,Academic,Exams,mid sem dates are clashing with technical fest,0.3,3,false,true,EXAM_SCHEDULE_ISSUE_229,0.23,false,35
CMP-9BC07B5C,2026-02-25 12:05:31,Anonymous Report,CE,Academic,Exams,Need to reschedule the database systems exam.,0.2,5,true,false,EXAM_SCHEDULE_ISSUE_150,0.06,false,
CMP-D07CDF0B,2026-02-25 12:15:29,WhatsApp,CE,Academic,Exams,Need to reschedule the database systems exam.,0.23,3,true,false,EXAM_SCHEDULE_ISSUE_150,0.17,false,
CMP-88B55381,2026-02-25 13:02:23,Form,Common,Infrastructure,Network,no inteernet connection in the librry again.,0.38,4,false,true,WIFI_OUTAGE_LIBRARY_238,0.27,false,25
CMP-D6A136B0,2026-02-25 13:09:38,WhatsApp,Common,Academic,Exams,syllabus for exams not declared yet,0.25,3,false,true,EXAM_SCHEDULE_ISSUE_229,0.25,false,43
CMP-86201588,2026-02-25 17:41:29,Form,CSE,Academic,Exams,syllbus for eexams not declared yet,0.1,4,false,false,EXAM_SCHEDULE_ISSUE_150,0.04,false,
CMP-2A967D6D,2026-02-25 18:41:10,WhatsApp,CSE,Academic,Exams,"exam schedule is too tight, no prep leaves",0.3,3,true,true,EXAM_SCHEDULE_ISSUE_150,0.01,false,21
CMP-FA968E1B,2026-02-25 19:00:47,Form,CSE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.33,3,false,true,EXAM_SCHEDULE_ISSUE_229,0.25,false,21
CMP-67E4D205,2026-02-25 20:26:52,WhatsApp,ECE,Academic,Exams,Need to reschedule the database systems exam.,0.28,3,true,false,EXAM_SCHEDULE_ISSUE_150,0.12,false,
CMP-D49F62C2,2026-02-25 20:40:14,Email,ECE,Academic,Exams,syllabus for exams not declared yet,0.19,3,true,true,EXAM_SCHEDULE_ISSUE_229,0.01,false,23
CMP-552C5A7A,2026-02-25 20:51:05,WhatsApp,ECE,Academic,Exams,2 exams on the same day is unfair,0.23,5,true,false,EXAM_SCHEDULE_ISSUE_229,0.08,false,
CMP-0CE7D44D,2026-02-25 20:59:43,App,CSE,Academic,Exams,"exam schedule is too tight, no prep leaves",0.36,5,true,false,EXAM_SCHEDULE_ISSUE_150,0.26,false,
CMP-B6386E32,2026-02-25 23:58:25,Email,ECE,Academic,Exams,"eexm schedule is too tight, no prep leaves",0.28,3,false,true,EXAM_SCHEDULE_ISSUE_229,0.14,false,33
CMP-B8A1A5FF,2026-02-26 00:02:45,Anonymous Report,CSE,Hostel,Water,no drinking wteer on 3rd floor,0.11,3,false,false,HOSTEL_WATER_ISSUE_170,0.26,true,
CMP-D3C2B50C,2026-02-26 00:19:16,Form,CSE,Academic,Exams,"exam schedule is too tight, no prep leaves",0.16,3,true,false,EXAM_SCHEDULE_ISSUE_150,0.03,false,
CMP-995511FC,2026-02-26 00:32:41,Form,MBA,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.27,4,true,false,MESS_FOOD_POISONING_134,0.01,true,
CMP-11D32881,2026-02-26 01:10:49,WhatsApp,CSE,Academic,Exams,2 exams on the same day is unfair,0.13,3,true,true,EXAM_SCHEDULE_ISSUE_150,0.3,false,32
CMP-EE602933,2026-02-26 01:38:47,WhatsApp,CE,Hostel,Food Hygiene,mess food is unhygienic and causing health issues,0.35,5,true,false,MESS_FOOD_POISONING_134,0.25,false,
CMP-946010DB,2026-02-26 02:43:30,Form,CSE,Hostel,Water,no drinking water on 3rd floor,0.15,3,false,true,HOSTEL_WATER_ISSUE_170,0.02,false,29
CMP-674B6D29,2026-02-26 02:47:25,App,ECE,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.31,4,true,false,MESS_FOOD_POISONING_134,0.19,false,
CMP-BC18FBF5,2026-02-26 03:42:29,Form,ECE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.37,3,false,true,HOSTEL_WATER_ISSUE_170,0.18,false,15
CMP-0EB7213F,2026-02-26 03:47:14,WhatsApp,CSE,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.18,3,false,true,WIFI_OUTAGE_LIBRARY_238,0.26,false,28
CMP-49853402,2026-02-26 03:58:26,WhatsApp,CE,Training,Curriculum,Socket programming was introduced unexpectedly.,0.19,2,false,true,TRAINING_TOC_MISMATCH_135,0.27,false,38
CMP-6BCD8E48,2026-02-26 04:11:56,App,CSE,Hostel,Water,no drinking water on 3rd floor,0.14,4,false,true,HOSTEL_WATER_ISSUE_170,0.03,false,22
CMP-6822671D,2026-02-26 04:12:05,Anonymous Report,Common,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.21,5,true,false,WIFI_OUTAGE_LIBRARY_238,0.02,true,
CMP-19A17633,2026-02-26 04:27:57,App,ECE,Training,Curriculum,The Java trainer skipped scheduled topics.,0.37,3,true,true,TRAINING_TOC_MISMATCH_135,0.29,false,27
CMP-8EC18F0E,2026-02-26 04:32:15,WhatsApp,CSE,Academic,Exams,syllbus for eexams not declared yet,0.2,5,false,false,EXAM_SCHEDULE_ISSUE_150,0.24,false,
CMP-3AE11619,2026-02-26 05:25:42,WhatsApp,ECE,Training,Curriculum,The trainer is not following the announced syllabus.,0.22,3,true,true,TRAINING_TOC_MISMATCH_135,0.07,false,17
CMP-D4AF10D1,2026-02-26 05:29:45,Form,CSE,Infrastructure,Network,library wifi is completely dead. Please fix it ASAP.,0.15,3,false,true,WIFI_OUTAGE_LIBRARY_238,0.04,false,7
CMP-6555778D,2026-02-26 06:54:08,WhatsApp,Common,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.2,3,true,true,HOSTEL_WATER_ISSUE_209,0.14,false,40
CMP-33397827,2026-02-26 07:18:39,App,ME,Hostel,Water,plumber not fixing the leaking tap in room 204,0.2,4,false,true,HOSTEL_WATER_ISSUE_209,0.25,false,42
CMP-0AB81037,2026-02-26 07:53:09,WhatsApp,CSE,Training,Curriculum,topics skipped by placement trainer today,0.26,2,true,false,TRAINING_TOC_MISMATCH_135,0.04,false,
CMP-3485C9EB,2026-02-26 09:06:24,WhatsApp,CSE,Training,Curriculum,Topics outside the official TOC are being taught.,0.29,2,true,true,TRAINING_TOC_MISMATCH_135,0.2,false,30
CMP-9778B201,2026-02-26 09:26:56,WhatsApp,CSE,Infrastructure,Network,librry mee net nahi chal raha kab thik hoga,0.34,5,false,false,WIFI_OUTAGE_LIBRARY_238,0.26,false,
CMP-2500C564,2026-02-26 09:53:55,WhatsApp,CSE,Infrastructure,Network,wifi firse gaya 😭 library me,0.11,3,false,false,WIFI_OUTAGE_LIBRARY_238,0.09,false,
CMP-770347D8,2026-02-26 10:22:27,WhatsApp,ECE,Academic,Exams,"exam schedule is too tight, no prep leaves",0.39,5,true,true,EXAM_SCHEDULE_ISSUE_150,0.13,false,45
CMP-78671F67,2026-02-26 10:37:50,WhatsApp,ECE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.32,4,true,true,HOSTEL_WATER_ISSUE_209,0.2,false,3
CMP-14BE0181,2026-02-26 10:41:26,WhatsApp,ECE,Academic,Exams,"exam schedule is too tight, no prep leaves",0.29,3,true,false,EXAM_SCHEDULE_ISSUE_150,0.02,false,
CMP-044461B5,2026-02-26 10:49:06,App,ECE,Hostel,Water,paani nahi aa raha subah se,0.33,4,true,false,HOSTEL_WATER_ISSUE_209,0.07,false,
CMP-3DA685E0,2026-02-26 10:49:41,WhatsApp,ECE,Infrastructure,Network,wifi firse gaya 😭 library me,0.2,4,true,false,WIFI_OUTAGE_LIBRARY_238,0.04,false,
CMP-F66ABCFC,2026-02-26 11:29:53,App,CSE,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.14,4,true,true,MESS_FOOD_POISONING_134,0.12,false,24
CMP-8837C780,2026-02-26 11:47:26,Form,CSE,Academic,Exams,neeed to reschedule the dtabase systems exam.,0.18,5,false,true,EXAM_SCHEDULE_ISSUE_150,0.14,false,21
CMP-5D48F4AF,2026-02-26 13:42:09,Email,ECE,Hostel,Food Hygiene,stale food served in hostel B dinner,0.26,5,false,false,MESS_FOOD_POISONING_134,0.22,false,
CMP-7369A74C,2026-02-26 13:51:26,Email,Common,Hostel,Water,theere is no hot wter in block b hostels since yesterday.,0.12,3,false,false,HOSTEL_WATER_ISSUE_209,0.17,false,
CMP-6B312475,2026-02-26 14:15:18,Email,EEE,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.16,5,true,false,MESS_FOOD_POISONING_134,0.24,false,
CMP-C92A88EC,2026-02-26 14:43:29,Email,EEE,Academic,Exams,"exam schedule is too tight, no prep leaves",0.37,4,true,true,EXAM_SCHEDULE_ISSUE_150,0.22,false,24
CMP-F3D01561,2026-02-26 15:56:08,Email,Common,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.15,4,false,false,HOSTEL_WATER_ISSUE_209,0.25,false,
CMP-FE56EE34,2026-02-26 16:07:30,Anonymous Report,CSE,Training,Curriculum,The Java trainer skipped scheduled topics.,0.28,2,false,true,TRAINING_TOC_MISMATCH_135,0.19,false,27
CMP-FCF7350A,2026-02-26 17:09:23,WhatsApp,CE,Hostel,Water,paani nahi aa raha subah se,0.34,4,false,false,HOSTEL_WATER_ISSUE_209,0.29,true,
CMP-3F734B72,2026-02-26 17:23:51,App,MBA,Training,Curriculum,Topics outside the official TOC are being taught.,0.22,4,false,false,TRAINING_TOC_MISMATCH_135,0.11,false,
CMP-09A7E414,2026-02-26 17:25:35,WhatsApp,CSE,Academic,Exams,Need to reschedule the database systems exam.,0.28,5,false,false,EXAM_SCHEDULE_ISSUE_150,0.13,false,
CMP-917E1B4F,2026-02-26 17:39:47,WhatsApp,CSE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.29,5,false,true,EXAM_SCHEDULE_ISSUE_150,0.16,true,41
CMP-3841F185,2026-02-26 18:28:44,Form,ECE,Hostel,Food Hygiene,found  bug in my salad at thee main cafeteria.,0.26,5,false,false,MESS_FOOD_POISONING_134,0.2,false,
CMP-A0CA7AE4,2026-02-26 18:46:38,WhatsApp,CSE,Academic,Exams,2 exams on the same day is unfair,0.16,4,true,true,EXAM_SCHEDULE_ISSUE_150,0.26,false,5
CMP-B404E985,2026-02-26 19:02:24,Form,ECE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.33,4,true,true,HOSTEL_WATER_ISSUE_170,0.23,false,20
CMP-49A13FC1,2026-02-26 19:08:03,App,CSE,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.31,5,false,false,WIFI_OUTAGE_LIBRARY_238,0.21,false,
CMP-39676CF0,2026-02-26 19:27:07,Email,CSE,Hostel,Food Hygiene,Mess food quality in hostel B has deteriorated significantly.,0.38,4,true,false,MESS_FOOD_POISONING_134,0.09,false,
CMP-C6C550FD,2026-02-26 19:28:52,App,CE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.33,3,false,false,HOSTEL_WATER_ISSUE_170,0.08,false,
CMP-F5A20044,2026-02-26 20:09:39,Form,Common,Training,Curriculum,training ka pace bahut fast hai kuch samajh nahi aa raha,0.25,4,true,true,TRAINING_TOC_MISMATCH_135,0.08,false,36
CMP-C3092607,2026-02-26 20:23:40,Form,ECE,Hostel,Water,paani nahi aa raha subah se,0.19,4,false,true,HOSTEL_WATER_ISSUE_209,0.14,false,41
CMP-17A59B28,2026-02-26 21:20:02,Anonymous Report,CSE,Infrastructure,Network,Unable to access internet in library,0.37,3,true,true,WIFI_OUTAGE_LIBRARY_238,0.16,false,31
CMP-CD41DD10,2026-02-26 22:08:47,Anonymous Report,CSE,Infrastructure,Network,The Wi-Fi in the main library has been down for three days now.,0.35,5,false,false,WIFI_OUTAGE_LIBRARY_238,0.09,false,
CMP-9406C80B,2026-02-26 22:27:14,WhatsApp,ECE,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.11,5,false,true,MESS_FOOD_POISONING_134,0.23,true,31
CMP-503CA47D,2026-02-26 23:01:19,Email,ECE,Hostel,Food Hygiene,Mess food quality in hostel B has deteriorated significantly.,0.12,5,true,false,MESS_FOOD_POISONING_134,0.06,false,
CMP-4526928D,2026-02-27 00:16:55,Email,ME,Academic,Exams,"exam schedule is too tight, no prep leaves",0.27,4,false,true,EXAM_SCHEDULE_ISSUE_178,0.29,false,38
CMP-FB5DFDB4,2026-02-27 00:27:52,Anonymous Report,CSE,Hostel,Water,pani nahi aa raha subah see,0.34,4,true,true,HOSTEL_WATER_ISSUE_209,0.23,false,48
CMP-83B3A44F,2026-02-27 00:39:56,WhatsApp,CSE,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.34,4,false,true,HOSTEL_WATER_ISSUE_209,0.21,false,44
CMP-C17D8E72,2026-02-27 00:49:05,Anonymous Report,ME,Academic,Exams,Need to reschedule the database systems exam.,0.24,3,true,false,EXAM_SCHEDULE_ISSUE_161,0.19,false,
CMP-9CA58352,2026-02-27 01:01:56,Anonymous Report,CE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.2,4,true,false,MESS_FOOD_POISONING_134,0.06,false,
CMP-E1669501,2026-02-27 01:22:21,WhatsApp,Common,Academic,Exams,2 exams on the same day is unfair,0.31,4,false,true,EXAM_SCHEDULE_ISSUE_161,0.15,true,36
CMP-FDCA87C1,2026-02-27 01:24:04,Email,Common,Hostel,Water,no drinking water on 3rd floor,0.1,3,false,true,HOSTEL_WATER_ISSUE_209,0.27,false,48
CMP-D918B43A,2026-02-27 01:39:49,Email,ECE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.4,3,false,true,HOSTEL_WATER_ISSUE_40,0.16,false,38
CMP-2090EE6F,2026-02-27 02:17:21,WhatsApp,CE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.17,5,true,true,PLACEMENT_INTERVIEW_CLASH_86,0.27,false,33
CMP-0380C601,2026-02-27 02:18:40,Anonymous Report,CSE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.35,4,false,false,HOSTEL_WATER_ISSUE_40,0.06,true,
CMP-E5EBF4BE,2026-02-27 02:37:08,Email,ME,Academic,Exams,syllabus for exams not declared yet,0.25,4,false,true,EXAM_SCHEDULE_ISSUE_161,0.24,false,29
CMP-44BFC3E7,2026-02-27 03:31:37,Form,ECE,Hostel,Water,paani nahi aa raha subah se,0.17,3,false,true,HOSTEL_WATER_ISSUE_209,0.27,false,29
CMP-6E71D1D4,2026-02-27 03:51:03,App,CSE,Placement,Scheduling,hr round postponeed without notice,0.38,5,true,false,PLACEMENT_INTERVIEW_CLASH_86,0.17,false,
CMP-9D5AAFEF,2026-02-27 04:04:23,App,Common,Placement,Scheduling,HR round postponed without notice,0.12,5,true,false,PLACEMENT_INTERVIEW_CLASH_86,0.26,true,
CMP-810FB3E2,2026-02-27 04:36:28,WhatsApp,CE,Academic,Exams,mid sem dates are clashing with technical fest,0.39,3,true,false,EXAM_SCHEDULE_ISSUE_161,0.18,false,
CMP-AED88E65,2026-02-27 04:50:04,WhatsApp,CE,Placement,Scheduling,placement drive and mid sem on same day??,0.38,5,true,true,PLACEMENT_INTERVIEW_CLASH_230,0.19,false,44
CMP-FD046958,2026-02-27 05:02:32,WhatsApp,ME,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.17,3,true,true,HOSTEL_WATER_ISSUE_40,0.26,false,17
CMP-FD29A4B6,2026-02-27 05:26:38,WhatsApp,CSE,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.16,4,true,true,HOSTEL_WATER_ISSUE_209,0.12,true,31
CMP-739B2CEF,2026-02-27 05:53:05,Anonymous Report,Common,Academic,Exams,2 exams on the same day is unfair,0.3,3,true,false,EXAM_SCHEDULE_ISSUE_178,0.21,false,
CMP-48D1E41A,2026-02-27 06:34:52,WhatsApp,CSE,Hostel,Food Hygiene,"mess ka khana bahut kharab hai, log beemar pad rahe hain",0.28,5,true,false,MESS_FOOD_POISONING_134,0.23,false,
CMP-A57F78A5,2026-02-27 06:49:45,Form,CSE,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.33,5,true,false,MESS_FOOD_POISONING_134,0.12,false,
CMP-367C46D2,2026-02-27 06:50:26,Email,CSE,Placement,Scheduling,TCS interview clashes with my final exam.,0.21,4,true,false,PLACEMENT_INTERVIEW_CLASH_230,0.04,false,
CMP-151BA828,2026-02-27 06:51:52,Email,CSE,Academic,Exams,2 exams on the same day is unfair,0.23,5,false,true,EXAM_SCHEDULE_ISSUE_161,0.01,false,32
CMP-C276A632,2026-02-27 07:49:00,WhatsApp,MBA,Academic,Exams,syllbus for eexams not declared yet,0.18,3,false,true,EXAM_SCHEDULE_ISSUE_161,0.05,false,20
CMP-03D378B2,2026-02-27 08:29:20,WhatsApp,CSE,Placement,Scheduling,placement drive and mid sem on same day??,0.38,4,true,true,PLACEMENT_INTERVIEW_CLASH_86,0.1,false,24
CMP-9AB22475,2026-02-27 08:55:11,WhatsApp,ME,Hostel,Water,plumber not fixing the leaking tap in room 204,0.15,4,false,true,HOSTEL_WATER_ISSUE_170,0.09,false,32
CMP-0EB07107,2026-02-27 08:55:24,Form,CSE,Training,Curriculum,The trainer is not following the announced syllabus.,0.25,3,false,false,TRAINING_TOC_MISMATCH_135,0.2,false,
CMP-01B53F00,2026-02-27 09:07:25,Anonymous Report,CSE,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.37,4,false,false,PLACEMENT_INTERVIEW_CLASH_86,0.15,false,
